_id,TRI_FACILITY_ID,DOC_CTRL_NUM,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,STATE_ABBR,ZIP_CODE,REGION,FAC_CLOSED_IND,ASGN_FEDERAL_IND,ASGN_AGENCY,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,EPA_REGISTRY_ID,TRADE_SECRET_IND,REPORTING_YEAR,CAS_NUM,ELEMENTAL_METAL_INCLUDED,CHEM_NAME,LIST_3350,CARCINOGEN,CLEAN_AIR,PRIMARY_SIC_CODE,SIC_CODES,PRIMARY_NAICS_CODE,NAICS_CODES,INDUSTRY_CODE,SRS_ID,PFAS_IND,ENVIRONMENTAL_MEDIUM,RELEASE_RANGE_CODE,TOTAL_RELEASE,REL_EST_AMT,RELEASE_NA,RELEASE_BASIS_EST_CODE
416527,15225SHLND2650N,1397110000748,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,100-42-5,NA,Styrene,N,Y,Y,2865,28652821NA,325211,325211,325,19414,N,AIR STACK,,19000,19000,0,O
416528,15225SHLND2650N,1397110000751,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2865,28652821NA,325199,325199,325,84970,N,AIR FUG,,5500,5500,0,O
416529,15225SHLND2650N,1397110000751,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2865,28652821NA,325199,325199,325,84970,N,AIR STACK,,69000,69000,0,O
416530,15225SHLND2650N,1397110000775,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,100-41-4,NA,Ethylbenzene,N,Y,Y,2865,28652821NA,325199,325199,325,19406,N,AIR FUG,,1500,1500,0,O
416531,15225SHLND2650N,1397110000775,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,100-41-4,NA,Ethylbenzene,N,Y,Y,2865,28652821NA,325199,325199,325,19406,N,AIR STACK,,18000,18000,0,O
416532,15225SHLND2650N,1397110000787,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,85-44-9,NA,Phthalic anhydride,N,N,Y,2865,28652821NA,325211,325211,325,10355,N,AIR FUG,,38,38,0,O
416533,15225SHLND2650N,1397110000787,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,85-44-9,NA,Phthalic anhydride,N,N,Y,2865,28652821NA,325211,325211,325,10355,N,AIR STACK,,380,380,0,O
416534,15225SHLND2650N,1397110000799,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,77-73-6,NA,Dicyclopentadiene,N,N,N,2865,28652821NA,325211,325211,325,6643,N,AIR FUG,,160,160,0,O
416535,15225SHLND2650N,1397110000799,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,77-73-6,NA,Dicyclopentadiene,N,N,N,2865,28652821NA,325211,325211,325,6643,N,AIR STACK,,310,310,0,O
416536,15225SHLND2650N,1397110000724,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,107-21-1,NA,Ethylene glycol,N,N,Y,2865,28652821NA,325211,325211,325,24257,N,AIR FUG,,13,13,0,O
416537,15225SHLND2650N,1397110000724,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,107-21-1,NA,Ethylene glycol,N,N,Y,2865,28652821NA,325211,325211,325,24257,N,AIR STACK,,41,41,0,O
416538,15225SHLND2650N,1397110000736,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,108-31-6,NA,Maleic anhydride,N,N,Y,2865,28652821NA,325211,325211,325,25015,N,AIR FUG,,61,61,0,O
416539,15225SHLND2650N,1397110000736,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,108-31-6,NA,Maleic anhydride,N,N,Y,2865,28652821NA,325211,325211,325,25015,N,AIR STACK,,3700,3700,0,O
416540,15225SHLND2650N,1397110000763,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,79-10-7,NA,Acrylic acid,N,N,Y,2865,28652821NA,325199,325199,325,7617,N,AIR FUG,,,0,1,
416541,15225SHLND2650N,1397110000763,INEOS COMPOSITES US LLC,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS ENTERPRISES US HOLDCO LLC,110000329653,0,1997,79-10-7,NA,Acrylic acid,N,N,Y,2865,28652821NA,325199,325199,325,7617,N,AIR STACK,,570,570,0,O
416542,15201PRSSR3419S,1397110001132,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,67-56-1,NA,Methanol,N,N,Y,2899,289928692819NA,325199,325199,325,4283,N,AIR FUG,,,0,1,
416543,15201PRSSR3419S,1397110001132,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,67-56-1,NA,Methanol,N,N,Y,2899,289928692819NA,325199,325199,325,4283,N,AIR STACK,,8209,8209,0,C
416544,15201PRSSR3419S,1397110001144,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,108-88-3,NA,Toluene,N,N,Y,2899,289928692819,325199,325199,325,25452,N,AIR FUG,,,0,1,
416545,15201PRSSR3419S,1397110001144,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,108-88-3,NA,Toluene,N,N,Y,2899,289928692819,325199,325199,325,25452,N,AIR STACK,,7716,7716,0,C
416546,15201PRSSR3419S,1397110001157,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,110-54-3,NA,n-Hexane,N,N,Y,2899,289928692819,325199,325199,325,26740,N,AIR FUG,,,0,1,
416547,15201PRSSR3419S,1397110001157,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,110-54-3,NA,n-Hexane,N,N,Y,2899,289928692819,325199,325199,325,26740,N,AIR STACK,,3839,3839,0,C
416548,15201PRSSR3419S,1397110001169,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,110-82-7,NA,Cyclohexane,N,N,N,2899,289928692819,325199,325199,325,27003,N,AIR FUG,,,0,1,
416549,15201PRSSR3419S,1397110001169,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,110-82-7,NA,Cyclohexane,N,N,N,2899,289928692819,325199,325199,325,27003,N,AIR STACK,,7524,7524,0,C
416550,15201PRSSR3419S,1397110001171,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,75-09-2,NA,Dichloromethane,Y,Y,Y,2899,289928692819,325199,325199,325,5306,N,AIR FUG,,,0,1,
416551,15201PRSSR3419S,1397110001171,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1997,75-09-2,NA,Dichloromethane,Y,Y,Y,2899,289928692819,325199,325199,325,5306,N,AIR STACK,,2734,2734,0,C
416572,15226MTTHW1315W,1397110036946,MATTHEWS INTERNATIONAL CORP,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,42003,PA,15226,3,0,C,,,MATTHEWS INTERNATIONAL CORP,MATTHEWS INTERNATIONAL CORP,110000329699,0,1997,7664-38-2,NA,Phosphoric acid,N,N,N,3366,3366,331525,331525,331,152363,N,AIR FUG,3,,250,0,E
416573,15226MTTHW1315W,1397110036946,MATTHEWS INTERNATIONAL CORP,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,42003,PA,15226,3,0,C,,,MATTHEWS INTERNATIONAL CORP,MATTHEWS INTERNATIONAL CORP,110000329699,0,1997,7664-38-2,NA,Phosphoric acid,N,N,N,3366,3366,331525,331525,331,152363,N,AIR STACK,3,,250,0,E
416574,15202PTTSB1HERR,1397110038914,PITTSBURGH INDL PLATING,1 HERRON AVE,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,007913981,JOHN MANEELY CO,,110001210706,0,1997,7697-37-2,NA,Nitric acid,N,N,N,3471,3471,332813,332813,332,152686,N,AIR FUG,1,,5,0,O
416575,15202PTTSB1HERR,1397110038914,PITTSBURGH INDL PLATING,1 HERRON AVE,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,007913981,JOHN MANEELY CO,,110001210706,0,1997,7697-37-2,NA,Nitric acid,N,N,N,3471,3471,332813,332813,332,152686,N,AIR STACK,,0,0,0,O
416576,15202PTTSB1HERR,1397110038926,PITTSBURGH INDL PLATING,1 HERRON AVE,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,007913981,JOHN MANEELY CO,,110001210706,0,1997,N982,NA,Zinc compounds,N,N,N,3471,3471,332813,332813,332,649699,N,AIR FUG,,,0,1,
416577,15202PTTSB1HERR,1397110038926,PITTSBURGH INDL PLATING,1 HERRON AVE,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,007913981,JOHN MANEELY CO,,110001210706,0,1997,N982,NA,Zinc compounds,N,N,N,3471,3471,332813,332813,332,649699,N,AIR STACK,,,0,1,
416578,15204PRTTSTABOR,1397110039753,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR FUG,,3960,3960,0,E
416579,15204PRTTSTABOR,1397110039753,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR STACK,,96,96,0,E
416580,15204PRTTSTABOR,1397110039765,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR FUG,,820,820,0,E
416581,15204PRTTSTABOR,1397110039765,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR STACK,,,0,1,
416582,15204PRTTSTABOR,1397110039777,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,N982,NA,Zinc compounds,N,N,N,2851,2851NA,325510,325510,325,649699,N,AIR FUG,,361,361,0,E
416583,15204PRTTSTABOR,1397110039777,PRUETT-SCHAFFER CHEMICAL CO INC.,3327 STAFFORD ST,PITTSBURGH,ALLEGHENY,42003,PA,15204,3,0,C,,,No US Parent,PRUETT-SCHAFFER CHEMICAL CO INC,110000329528,0,1997,N982,NA,Zinc compounds,N,N,N,2851,2851NA,325510,325510,325,649699,N,AIR STACK,,,0,1,
416584,15225VLCNM4100G,1397110040591,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1997,7632-00-0,NA,Sodium nitrite,N,N,N,3341,3341NA,331111,331111,331,152058,N,AIR FUG,,,0,1,
416585,15225VLCNM4100G,1397110040591,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1997,7632-00-0,NA,Sodium nitrite,N,N,N,3341,3341NA,331111,331111,331,152058,N,AIR STACK,,,0,1,
416586,15215NTNLT50FRE,1397110041593,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1997,7440-50-8,NA,Copper,N,N,N,3548,3548NA,333518,333518,333,150086,N,AIR FUG,,,0,1,
416587,15215NTNLT50FRE,1397110041593,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1997,7440-50-8,NA,Copper,N,N,N,3548,3548NA,333518,333518,333,150086,N,AIR STACK,,,0,1,
416588,15215NTNLT50FRE,1397110041605,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1997,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548NA,333518,333518,333,34157,N,AIR FUG,4,,750,0,C
416589,15215NTNLT50FRE,1397110041605,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1997,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548NA,333518,333518,333,34157,N,AIR STACK,,2000,2000,0,C
416590,15215NTLTR1700S,1397110041617,NATIONAL TORCH TIP INC WELDIT BLDG,1700 S CANAL ST,PITTSBURGH,ALLEGHENY,42003,PA,152152640,3,1,C,,015588510,ARCSMITH INC,,110000867492,0,1997,7440-50-8,NA,Copper,N,N,N,3548,3548NA,333992,333992,333,150086,N,AIR FUG,,,0,1,
416591,15215NTLTR1700S,1397110041617,NATIONAL TORCH TIP INC WELDIT BLDG,1700 S CANAL ST,PITTSBURGH,ALLEGHENY,42003,PA,152152640,3,1,C,,015588510,ARCSMITH INC,,110000867492,0,1997,7440-50-8,NA,Copper,N,N,N,3548,3548NA,333992,333992,333,150086,N,AIR STACK,,,0,1,
416592,15215NTLTR1700S,1397110041629,NATIONAL TORCH TIP INC WELDIT BLDG,1700 S CANAL ST,PITTSBURGH,ALLEGHENY,42003,PA,152152640,3,1,C,,015588510,ARCSMITH INC,,110000867492,0,1997,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548NA,333992,333992,333,34157,N,AIR FUG,4,,750,0,C
416593,15215NTLTR1700S,1397110041629,NATIONAL TORCH TIP INC WELDIT BLDG,1700 S CANAL ST,PITTSBURGH,ALLEGHENY,42003,PA,152152640,3,1,C,,015588510,ARCSMITH INC,,110000867492,0,1997,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548NA,333992,333992,333,34157,N,AIR STACK,,1500,1500,0,C
416644,15238CPNTC540AL,1397115021848,CAPINTEC INC,540 ALPHA DR,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,1,C,,047684501,CAPINTEC INC,,110000329742,0,1997,N420,NA,Lead compounds,Y,N,Y,3829,3829,339113,339113,339,650002,N,AIR FUG,,,0,1,
416645,15238CPNTC540AL,1397115021848,CAPINTEC INC,540 ALPHA DR,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,1,C,,047684501,CAPINTEC INC,,110000329742,0,1997,N420,NA,Lead compounds,Y,N,Y,3829,3829,339113,339113,339,650002,N,AIR STACK,,0,0,0,M
416646,15233THVLS2000W,1397110337437,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,71-36-3,NA,n-Butyl alcohol,N,N,N,2851,2851,325510,325510,325,4739,N,AIR FUG,3,,250,0,O
416647,15233THVLS2000W,1397110337437,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,71-36-3,NA,n-Butyl alcohol,N,N,N,2851,2851,325510,325510,325,4739,N,AIR STACK,3,,250,0,O
416648,15233THVLS2000W,1397110337449,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2851,2851,325510,325510,325,7443,N,AIR FUG,4,,750,0,O
416649,15233THVLS2000W,1397110337449,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2851,2851,325510,325510,325,7443,N,AIR STACK,,10337,10337,0,O
416650,15233THVLS2000W,1397110337452,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,91-20-3,NA,Naphthalene,N,Y,Y,2851,2851,325510,325510,325,13326,N,AIR FUG,3,,250,0,O
416651,15233THVLS2000W,1397110337452,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,91-20-3,NA,Naphthalene,N,Y,Y,2851,2851,325510,325510,325,13326,N,AIR STACK,3,,250,0,O
416652,15233THVLS2000W,1397110337464,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851,325510,325510,325,16261,N,AIR FUG,3,,250,0,O
416653,15233THVLS2000W,1397110337464,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851,325510,325510,325,16261,N,AIR STACK,4,,750,0,O
416654,15233THVLS2000W,1397110337476,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,98-82-8,NA,Cumene,N,Y,Y,2851,2851,325510,325510,325,18309,N,AIR FUG,,,0,1,O
416655,15233THVLS2000W,1397110337476,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,98-82-8,NA,Cumene,N,Y,Y,2851,2851,325510,325510,325,18309,N,AIR STACK,3,,250,0,O
416656,15233THVLS2000W,1397110337488,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,100-41-4,NA,Ethylbenzene,N,Y,Y,2851,2851,325510,325510,325,19406,N,AIR FUG,,1026,1026,0,O
416657,15233THVLS2000W,1397110337488,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,100-41-4,NA,Ethylbenzene,N,Y,Y,2851,2851,325510,325510,325,19406,N,AIR STACK,4,,750,0,O
416658,15233THVLS2000W,1397110337490,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851,325510,325510,325,24851,N,AIR FUG,,1005,1005,0,O
416659,15233THVLS2000W,1397110337490,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851,325510,325510,325,24851,N,AIR STACK,4,,750,0,O
416660,15233THVLS2000W,1397110337502,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,108-88-3,NA,Toluene,N,N,Y,2851,2851,325510,325510,325,25452,N,AIR FUG,4,,750,0,O
416661,15233THVLS2000W,1397110337502,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,108-88-3,NA,Toluene,N,N,Y,2851,2851,325510,325510,325,25452,N,AIR STACK,,2141,2141,0,O
416662,15233THVLS2000W,1397110337514,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851,325510,325510,325,84970,N,AIR FUG,,1026,1026,0,O
416663,15233THVLS2000W,1397110337514,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851,325510,325510,325,84970,N,AIR STACK,,1674,1674,0,O
416664,15233THVLS2000W,1397110337526,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,N230,NA,Certain glycol ethers,N,N,Y,2851,2851,325510,325510,325,649541,N,AIR FUG,,1005,1005,0,O
416665,15233THVLS2000W,1397110337526,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,N230,NA,Certain glycol ethers,N,N,Y,2851,2851,325510,325510,325,649541,N,AIR STACK,3,,250,0,O
416666,15233THVLS2000W,1397110337538,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,N982,NA,Zinc compounds,N,N,N,2851,2851,325510,325510,325,649699,N,AIR FUG,,,0,1,O
416667,15233THVLS2000W,1397110337538,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,42003,PA,15233,3,0,C,,004206397,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,110000329715,0,1997,N982,NA,Zinc compounds,N,N,N,2851,2851,325510,325510,325,649699,N,AIR STACK,1,,5,0,O
416678,15206NBSCB6425P,1397115034629,NABISCO BISCUIT CO,6425 PENN AVE,PITTSBURGH,ALLEGHENY,42003,PA,15206,3,0,C,,101241107,NABISCO INC,,110039009408,0,1997,7664-41-7,NA,Ammonia,N,N,N,2052,2052,311821,311821,311,152389,N,AIR FUG,,,0,1,
